student_id,course_id,session_date,attendance_status
STU-2465,STAT-301,2026-01-22,Present
STU-2465,STAT-301,2026-01-27,Present
STU-2465,STAT-301,2026-01-29,Present
STU-2465,STAT-301,2026-02-03,Present
STU-2465,STAT-301,2026-02-05,Present
STU-2465,STAT-301,2026-02-10,Present
STU-2465,STAT-301,2026-02-12,Present
STU-2465,STAT-301,2026-02-17,Present
STU-2465,STAT-301,2026-02-19,Present
STU-2465,STAT-301,2026-02-24,Present
STU-2465,STAT-301,2026-02-26,Present
STU-2465,STAT-301,2026-03-03,Present
STU-2465,STAT-301,2026-03-05,Excused
STU-2465,STAT-301,2026-03-10,Absent
STU-2465,STAT-301,2026-03-12,Present
STU-2465,STAT-301,2026-03-17,Present
STU-2465,STAT-301,2026-03-19,Present
STU-2465,DATA-101,2026-08-25,Present
STU-2465,DATA-101,2026-08-27,Late
STU-2465,DATA-101,2026-09-01,Present
STU-2465,DATA-101,2026-09-03,Present
STU-2465,DATA-101,2026-09-08,Present
STU-2465,DATA-101,2026-09-10,Present
STU-2465,DATA-101,2026-09-15,Present
STU-2465,DATA-101,2026-09-17,Late
STU-2465,DATA-101,2026-09-22,Present
STU-2465,DATA-101,2026-09-24,Present
STU-2465,DATA-101,2026-09-29,Present
STU-2465,DATA-101,2026-10-01,Present
STU-2465,DATA-101,2026-10-06,Present
STU-2465,DATA-101,2026-10-08,Present
STU-2465,DATA-101,2026-10-13,Present
STU-2465,DATA-101,2026-10-15,Late
STU-2465,DATA-101,2026-10-20,Present
STU-2465,DATA-101,2026-10-22,Present
STU-2465,DATA-101,2026-10-27,Absent
STU-2465,DATA-101,2026-10-29,Present
STU-2465,CS-204,2026-01-13,Present
STU-2465,CS-204,2026-01-15,Present
STU-2465,CS-204,2026-01-20,Present
STU-2465,CS-204,2026-01-22,Excused
STU-2465,CS-204,2026-01-27,Late
STU-2465,CS-204,2026-01-29,Present
STU-2465,CS-204,2026-02-03,Present
STU-2465,CS-204,2026-02-05,Present
STU-2465,CS-204,2026-02-10,Present
STU-2465,CS-204,2026-02-12,Present
STU-2465,CS-204,2026-02-17,Present
STU-2465,CS-204,2026-02-19,Present
STU-2465,CS-204,2026-02-24,Present
STU-2465,CS-204,2026-02-26,Present
STU-2465,CS-204,2026-03-03,Present
STU-2465,CS-204,2026-03-05,Present
STU-2465,CS-204,2026-03-10,Absent
STU-2465,CS-204,2026-03-12,Present
STU-2465,CS-204,2026-03-17,Absent
STU-2465,CS-204,2026-03-19,Absent
STU-2466,STAT-301,2026-01-13,Absent
STU-2466,STAT-301,2026-01-15,Present
STU-2466,STAT-301,2026-01-20,Present
STU-2466,STAT-301,2026-01-22,Absent
STU-2466,STAT-301,2026-01-27,Present
STU-2466,STAT-301,2026-01-29,Present
STU-2466,STAT-301,2026-02-03,Present
STU-2466,STAT-301,2026-02-05,Present
STU-2466,STAT-301,2026-02-10,Present
STU-2466,STAT-301,2026-02-12,Present
STU-2466,STAT-301,2026-02-17,Absent
STU-2466,STAT-301,2026-02-19,Present
STU-2466,STAT-301,2026-02-24,Present
STU-2466,STAT-301,2026-02-26,Absent
STU-2466,STAT-301,2026-03-03,Absent
STU-2466,STAT-301,2026-03-05,Present
STU-2466,STAT-301,2026-03-10,Present
STU-2466,STAT-301,2026-03-12,Excused
STU-2466,STAT-301,2026-03-17,Absent
STU-2466,STAT-301,2026-03-19,Absent
STU-2466,MATH-150,2026-01-13,Present
STU-2466,MATH-150,2026-01-15,Absent
STU-2466,MATH-150,2026-01-20,Late
STU-2466,MATH-150,2026-01-22,Present
STU-2466,MATH-150,2026-01-27,Present
STU-2466,MATH-150,2026-01-29,Absent
STU-2466,MATH-150,2026-02-03,Present
STU-2466,MATH-150,2026-02-05,Present
STU-2466,MATH-150,2026-02-10,Present
STU-2466,MATH-150,2026-02-12,Present
STU-2466,MATH-150,2026-02-17,Absent
STU-2466,MATH-150,2026-02-19,Present
STU-2466,MATH-150,2026-02-24,Present
STU-2466,MATH-150,2026-02-26,Present
STU-2466,MATH-150,2026-03-03,Present
STU-2466,MATH-150,2026-03-05,Absent
STU-2466,MATH-150,2026-03-10,Present
STU-2466,MATH-150,2026-03-12,Absent
STU-2466,MATH-150,2026-03-17,Absent
STU-2466,MATH-150,2026-03-19,Present
STU-2466,CS-204,2026-01-13,Present
STU-2466,CS-204,2026-01-15,Absent
STU-2466,CS-204,2026-01-20,Present
STU-2466,CS-204,2026-01-22,Present
STU-2466,CS-204,2026-01-27,Present
STU-2466,CS-204,2026-01-29,Absent
STU-2466,CS-204,2026-02-03,Present
STU-2466,CS-204,2026-02-05,Present
STU-2466,CS-204,2026-02-10,Late
STU-2466,CS-204,2026-02-12,Present
STU-2466,CS-204,2026-02-17,Present
STU-2466,CS-204,2026-02-19,Present
STU-2466,CS-204,2026-02-24,Absent
STU-2466,CS-204,2026-02-26,Present
STU-2466,CS-204,2026-03-03,Late
STU-2466,CS-204,2026-03-05,Present
STU-2466,CS-204,2026-03-10,Present
STU-2466,CS-204,2026-03-12,Present
STU-2466,CS-204,2026-03-17,Absent
STU-2466,CS-204,2026-03-19,Late
STU-2467,CS-204,2026-01-13,Present
STU-2467,CS-204,2026-01-15,Present
STU-2467,CS-204,2026-01-20,Present
STU-2467,CS-204,2026-01-22,Present
STU-2467,CS-204,2026-01-27,Present
STU-2467,CS-204,2026-01-29,Present
STU-2467,CS-204,2026-02-03,Present
STU-2467,CS-204,2026-02-05,Present
STU-2467,CS-204,2026-02-10,Present
STU-2467,CS-204,2026-02-12,Present
STU-2467,CS-204,2026-02-17,Present
STU-2467,CS-204,2026-02-19,Late
STU-2467,CS-204,2026-02-24,Present
STU-2467,CS-204,2026-02-26,Present
STU-2467,CS-204,2026-03-03,Present
STU-2467,CS-204,2026-03-05,Present
STU-2467,CS-204,2026-03-10,Present
STU-2467,CS-204,2026-03-12,Present
STU-2467,CS-204,2026-03-17,Present
STU-2467,CS-204,2026-03-19,Present
STU-2467,DATA-101,2026-01-13,Present
STU-2467,DATA-101,2026-01-15,Present
STU-2467,DATA-101,2026-01-20,Present
STU-2467,DATA-101,2026-01-22,Present
STU-2467,DATA-101,2026-01-27,Present
STU-2467,DATA-101,2026-01-29,Present
STU-2467,DATA-101,2026-02-03,Present
STU-2467,DATA-101,2026-02-05,Present
STU-2467,DATA-101,2026-02-10,Present
STU-2467,DATA-101,2026-02-12,Late
STU-2467,DATA-101,2026-02-17,Present
STU-2467,DATA-101,2026-02-19,Present
STU-2467,DATA-101,2026-02-24,Present
STU-2467,DATA-101,2026-02-26,Present
STU-2467,DATA-101,2026-03-03,Present
STU-2467,DATA-101,2026-03-05,Present
STU-2467,DATA-101,2026-03-10,Present
STU-2467,DATA-101,2026-03-12,Present
STU-2467,DATA-101,2026-03-17,Present
STU-2467,DATA-101,2026-03-19,Present
STU-2468,MATH-150,2026-08-25,Absent
STU-2468,MATH-150,2026-08-27,Present
STU-2468,MATH-150,2026-09-01,Absent
STU-2468,MATH-150,2026-09-03,Absent
STU-2468,MATH-150,2026-09-08,Present
STU-2468,MATH-150,2026-09-10,Present
STU-2468,MATH-150,2026-09-15,Excused
STU-2468,MATH-150,2026-09-17,Present
STU-2468,MATH-150,2026-09-22,Present
STU-2468,MATH-150,2026-09-24,Present
STU-2468,MATH-150,2026-09-29,Absent
STU-2468,MATH-150,2026-10-01,Absent
STU-2468,MATH-150,2026-10-06,Late
STU-2468,MATH-150,2026-10-08,Absent
STU-2468,MATH-150,2026-10-13,Absent
STU-2468,MATH-150,2026-10-15,Present
STU-2468,MATH-150,2026-10-20,Present
STU-2468,MATH-150,2026-10-22,Present
STU-2468,MATH-150,2026-10-27,Present
STU-2468,MATH-150,2026-10-29,Present
STU-2468,CS-204,2026-01-13,Absent
STU-2468,CS-204,2026-01-15,Absent
STU-2468,CS-204,2026-01-20,Absent
STU-2468,CS-204,2026-01-22,Excused
STU-2468,CS-204,2026-01-27,Present
STU-2468,CS-204,2026-01-29,Absent
STU-2468,CS-204,2026-02-03,Present
STU-2468,CS-204,2026-02-05,Present
STU-2468,CS-204,2026-02-10,Present
STU-2468,CS-204,2026-02-12,Present
STU-2468,CS-204,2026-02-17,Excused
STU-2468,CS-204,2026-02-19,Absent
STU-2468,CS-204,2026-02-24,Present
STU-2468,CS-204,2026-02-26,Absent
STU-2468,CS-204,2026-03-03,Present
STU-2468,CS-204,2026-03-05,Excused
STU-2468,CS-204,2026-03-10,Present
STU-2468,CS-204,2026-03-12,Present
STU-2468,CS-204,2026-03-17,Late
STU-2468,CS-204,2026-03-19,Late
STU-2469,CS-204,2026-08-25,Present
STU-2469,CS-204,2026-08-27,Present
STU-2469,CS-204,2026-09-01,Present
STU-2469,CS-204,2026-09-03,Present
STU-2469,CS-204,2026-09-08,Present
STU-2469,CS-204,2026-09-10,Present
STU-2469,CS-204,2026-09-15,Present
STU-2469,CS-204,2026-09-17,Present
STU-2469,CS-204,2026-09-22,Late
STU-2469,CS-204,2026-09-24,Present
STU-2469,CS-204,2026-09-29,Present
STU-2469,CS-204,2026-10-01,Present
STU-2469,CS-204,2026-10-06,Present
STU-2469,CS-204,2026-10-08,Present
STU-2469,CS-204,2026-10-13,Present
STU-2469,CS-204,2026-10-15,Present
STU-2469,CS-204,2026-10-20,Present
STU-2469,CS-204,2026-10-22,Absent
STU-2469,CS-204,2026-10-27,Absent
STU-2469,CS-204,2026-10-29,Present
STU-2469,DATA-101,2026-08-25,Present
STU-2469,DATA-101,2026-08-27,Present
STU-2469,DATA-101,2026-09-01,Present
STU-2469,DATA-101,2026-09-03,Present
STU-2469,DATA-101,2026-09-08,Present
STU-2469,DATA-101,2026-09-10,Present
STU-2469,DATA-101,2026-09-15,Present
STU-2469,DATA-101,2026-09-17,Present
STU-2469,DATA-101,2026-09-22,Present
STU-2469,DATA-101,2026-09-24,Present
STU-2469,DATA-101,2026-09-29,Present
STU-2469,DATA-101,2026-10-01,Present
STU-2469,DATA-101,2026-10-06,Present
STU-2469,DATA-101,2026-10-08,Present
STU-2469,DATA-101,2026-10-13,Present
STU-2469,DATA-101,2026-10-15,Present
STU-2469,DATA-101,2026-10-20,Late
STU-2469,DATA-101,2026-10-22,Absent
STU-2469,DATA-101,2026-10-27,Absent
STU-2469,DATA-101,2026-10-29,Absent
STU-2470,STAT-301,2026-01-13,Present
STU-2470,STAT-301,2026-01-15,Present
STU-2470,STAT-301,2026-01-20,Late
STU-2470,STAT-301,2026-01-22,Present
STU-2470,STAT-301,2026-01-27,Present
STU-2470,STAT-301,2026-01-29,Present
STU-2470,STAT-301,2026-02-03,Present
STU-2470,STAT-301,2026-02-05,Present
STU-2470,STAT-301,2026-02-10,Present
STU-2470,STAT-301,2026-02-12,Present
STU-2470,STAT-301,2026-02-17,Present
STU-2470,STAT-301,2026-02-19,Present
STU-2470,STAT-301,2026-02-24,Present
STU-2470,STAT-301,2026-02-26,Present
STU-2470,STAT-301,2026-03-03,Late
STU-2470,STAT-301,2026-03-05,Present
STU-2470,STAT-301,2026-03-10,Present
STU-2470,STAT-301,2026-03-12,Present
STU-2470,STAT-301,2026-03-17,Absent
STU-2470,STAT-301,2026-03-19,Present
STU-2470,CS-204,2026-08-25,Present
STU-2470,CS-204,2026-08-27,Present
STU-2470,CS-204,2026-09-01,Present
STU-2470,CS-204,2026-09-03,Present
STU-2470,CS-204,2026-09-08,Present
STU-2470,CS-204,2026-09-10,Present
STU-2470,CS-204,2026-09-15,Present
STU-2470,CS-204,2026-09-17,Present
STU-2470,CS-204,2026-09-22,Present
STU-2470,CS-204,2026-09-24,Present
STU-2470,CS-204,2026-09-29,Present
STU-2470,CS-204,2026-10-01,Present
STU-2470,CS-204,2026-10-06,Present
STU-2470,CS-204,2026-10-08,Present
STU-2470,CS-204,2026-10-13,Present
STU-2470,CS-204,2026-10-15,Present
STU-2470,CS-204,2026-10-20,Present
STU-2470,CS-204,2026-10-22,Present
STU-2470,CS-204,2026-10-27,Present
STU-2470,CS-204,2026-10-29,Present
STU-2471,STAT-301,2026-08-25,Present
STU-2471,STAT-301,2026-08-27,Present
STU-2471,STAT-301,2026-09-01,Present
STU-2471,STAT-301,2026-09-03,Present
STU-2471,STAT-301,2026-09-08,Present
STU-2471,STAT-301,2026-09-10,Present
STU-2471,STAT-301,2026-09-15,Present
STU-2471,STAT-301,2026-09-17,Present
STU-2471,STAT-301,2026-09-22,Present
STU-2471,STAT-301,2026-09-24,Present
STU-2471,STAT-301,2026-09-29,Present
STU-2471,STAT-301,2026-10-01,Present
STU-2471,STAT-301,2026-10-06,Present
STU-2471,STAT-301,2026-10-08,Present
STU-2471,STAT-301,2026-10-13,Present
STU-2471,STAT-301,2026-10-15,Present
STU-2471,STAT-301,2026-10-20,Present
STU-2471,STAT-301,2026-10-22,Present
STU-2471,STAT-301,2026-10-27,Present
STU-2471,STAT-301,2026-10-29,Present
STU-2471,DATA-101,2026-01-13,Present
STU-2471,DATA-101,2026-01-15,Present
STU-2471,DATA-101,2026-01-20,Late
STU-2471,DATA-101,2026-01-22,Present
STU-2471,DATA-101,2026-01-27,Present
STU-2471,DATA-101,2026-01-29,Present
STU-2471,DATA-101,2026-02-03,Present
STU-2471,DATA-101,2026-02-05,Present
STU-2471,DATA-101,2026-02-10,Present
STU-2471,DATA-101,2026-02-12,Present
STU-2471,DATA-101,2026-02-17,Present
STU-2471,DATA-101,2026-02-19,Present
STU-2471,DATA-101,2026-02-24,Present
STU-2471,DATA-101,2026-02-26,Present
STU-2471,DATA-101,2026-03-03,Present
STU-2471,DATA-101,2026-03-05,Present
STU-2471,DATA-101,2026-03-10,Present
STU-2471,DATA-101,2026-03-12,Present
STU-2471,DATA-101,2026-03-17,Present
STU-2471,DATA-101,2026-03-19,Present
STU-2472,STAT-301,2026-08-25,Present
STU-2472,STAT-301,2026-08-27,Present
STU-2472,STAT-301,2026-09-01,Present
STU-2472,STAT-301,2026-09-03,Present
STU-2472,STAT-301,2026-09-08,Present
STU-2472,STAT-301,2026-09-10,Present
STU-2472,STAT-301,2026-09-15,Late
STU-2472,STAT-301,2026-09-17,Present
STU-2472,STAT-301,2026-09-22,Present
STU-2472,STAT-301,2026-09-24,Present
STU-2472,STAT-301,2026-09-29,Present
STU-2472,STAT-301,2026-10-01,Present
STU-2472,STAT-301,2026-10-06,Late
STU-2472,STAT-301,2026-10-08,Present
STU-2472,STAT-301,2026-10-13,Present
STU-2472,STAT-301,2026-10-15,Present
STU-2472,STAT-301,2026-10-20,Present
STU-2472,STAT-301,2026-10-22,Present
STU-2472,STAT-301,2026-10-27,Present
STU-2472,STAT-301,2026-10-29,Present
STU-2472,DATA-101,2026-01-13,Present
STU-2472,DATA-101,2026-01-15,Present
STU-2472,DATA-101,2026-01-20,Present
STU-2472,DATA-101,2026-01-22,Present
STU-2472,DATA-101,2026-01-27,Present
STU-2472,DATA-101,2026-01-29,Present
STU-2472,DATA-101,2026-02-03,Late
STU-2472,DATA-101,2026-02-05,Present
STU-2472,DATA-101,2026-02-10,Present
STU-2472,DATA-101,2026-02-12,Present
STU-2472,DATA-101,2026-02-17,Present
STU-2472,DATA-101,2026-02-19,Present
STU-2472,DATA-101,2026-02-24,Present
STU-2472,DATA-101,2026-02-26,Present
STU-2472,DATA-101,2026-03-03,Present
STU-2472,DATA-101,2026-03-05,Present
STU-2472,DATA-101,2026-03-10,Present
STU-2472,DATA-101,2026-03-12,Present
STU-2472,DATA-101,2026-03-17,Present
STU-2472,DATA-101,2026-03-19,Present
STU-2472,MATH-150,2026-08-25,Present
STU-2472,MATH-150,2026-08-27,Present
STU-2472,MATH-150,2026-09-01,Present
STU-2472,MATH-150,2026-09-03,Present
STU-2472,MATH-150,2026-09-08,Present
STU-2472,MATH-150,2026-09-10,Present
STU-2472,MATH-150,2026-09-15,Present
STU-2472,MATH-150,2026-09-17,Present
STU-2472,MATH-150,2026-09-22,Present
STU-2472,MATH-150,2026-09-24,Present
STU-2472,MATH-150,2026-09-29,Present
STU-2472,MATH-150,2026-10-01,Present
STU-2472,MATH-150,2026-10-06,Present
STU-2472,MATH-150,2026-10-08,Present
STU-2472,MATH-150,2026-10-13,Present
STU-2472,MATH-150,2026-10-15,Present
STU-2472,MATH-150,2026-10-20,Present
STU-2472,MATH-150,2026-10-22,Present
STU-2472,MATH-150,2026-10-27,Present
STU-2472,MATH-150,2026-10-29,Present
STU-2473,CS-204,2026-08-25,Present
STU-2473,CS-204,2026-08-27,Present
STU-2473,CS-204,2026-09-01,Present
STU-2473,CS-204,2026-09-03,Present
STU-2473,CS-204,2026-09-08,Present
STU-2473,CS-204,2026-09-10,Present
STU-2473,CS-204,2026-09-15,Late
STU-2473,CS-204,2026-09-17,Present
STU-2473,CS-204,2026-09-22,Late
STU-2473,CS-204,2026-09-24,Present
STU-2473,CS-204,2026-09-29,Absent
STU-2473,CS-204,2026-10-01,Present
STU-2473,CS-204,2026-10-06,Present
STU-2473,CS-204,2026-10-08,Present
STU-2473,CS-204,2026-10-13,Present
STU-2473,CS-204,2026-10-15,Present
STU-2473,CS-204,2026-10-20,Present
STU-2473,CS-204,2026-10-22,Present
STU-2473,CS-204,2026-10-27,Absent
STU-2473,CS-204,2026-10-29,Present
STU-2473,MATH-150,2026-01-13,Present
STU-2473,MATH-150,2026-01-15,Present
STU-2473,MATH-150,2026-01-20,Late
STU-2473,MATH-150,2026-01-22,Present
STU-2473,MATH-150,2026-01-27,Present
STU-2473,MATH-150,2026-01-29,Present
STU-2473,MATH-150,2026-02-03,Present
STU-2473,MATH-150,2026-02-05,Present
STU-2473,MATH-150,2026-02-10,Present
STU-2473,MATH-150,2026-02-12,Present
STU-2473,MATH-150,2026-02-17,Present
STU-2473,MATH-150,2026-02-19,Present
STU-2473,MATH-150,2026-02-24,Present
STU-2473,MATH-150,2026-02-26,Present
STU-2473,MATH-150,2026-03-03,Present
STU-2473,MATH-150,2026-03-05,Present
STU-2473,MATH-150,2026-03-10,Present
STU-2473,MATH-150,2026-03-12,Present
STU-2473,MATH-150,2026-03-17,Present
STU-2473,MATH-150,2026-03-19,Present
STU-2474,MATH-150,2026-08-25,Present
STU-2474,MATH-150,2026-08-27,Present
STU-2474,MATH-150,2026-09-01,Present
STU-2474,MATH-150,2026-09-03,Present
STU-2474,MATH-150,2026-09-08,Present
STU-2474,MATH-150,2026-09-10,Present
STU-2474,MATH-150,2026-09-15,Present
STU-2474,MATH-150,2026-09-17,Present
STU-2474,MATH-150,2026-09-22,Present
STU-2474,MATH-150,2026-09-24,Present
STU-2474,MATH-150,2026-09-29,Present
STU-2474,MATH-150,2026-10-01,Present
STU-2474,MATH-150,2026-10-06,Present
STU-2474,MATH-150,2026-10-08,Present
STU-2474,MATH-150,2026-10-13,Present
STU-2474,MATH-150,2026-10-15,Present
STU-2474,MATH-150,2026-10-20,Late
STU-2474,MATH-150,2026-10-22,Present
STU-2474,MATH-150,2026-10-27,Present
STU-2474,MATH-150,2026-10-29,Present
STU-2474,CS-204,2026-08-25,Present
STU-2474,CS-204,2026-08-27,Present
STU-2474,CS-204,2026-09-01,Present
STU-2474,CS-204,2026-09-03,Present
STU-2474,CS-204,2026-09-08,Present
STU-2474,CS-204,2026-09-10,Present
STU-2474,CS-204,2026-09-15,Present
STU-2474,CS-204,2026-09-17,Present
STU-2474,CS-204,2026-09-22,Present
STU-2474,CS-204,2026-09-24,Present
STU-2474,CS-204,2026-09-29,Present
STU-2474,CS-204,2026-10-01,Present
STU-2474,CS-204,2026-10-06,Present
STU-2474,CS-204,2026-10-08,Present
STU-2474,CS-204,2026-10-13,Present
STU-2474,CS-204,2026-10-15,Present
STU-2474,CS-204,2026-10-20,Present
STU-2474,CS-204,2026-10-22,Present
STU-2474,CS-204,2026-10-27,Present
STU-2474,CS-204,2026-10-29,Present
STU-2474,STAT-301,2026-08-25,Present
STU-2474,STAT-301,2026-08-27,Present
STU-2474,STAT-301,2026-09-01,Present
STU-2474,STAT-301,2026-09-03,Present
STU-2474,STAT-301,2026-09-08,Present
STU-2474,STAT-301,2026-09-10,Late
STU-2474,STAT-301,2026-09-15,Present
STU-2474,STAT-301,2026-09-17,Late
STU-2474,STAT-301,2026-09-22,Present
STU-2474,STAT-301,2026-09-24,Present
STU-2474,STAT-301,2026-09-29,Present
STU-2474,STAT-301,2026-10-01,Present
STU-2474,STAT-301,2026-10-06,Present
STU-2474,STAT-301,2026-10-08,Present
STU-2474,STAT-301,2026-10-13,Present
STU-2474,STAT-301,2026-10-15,Present
STU-2474,STAT-301,2026-10-20,Present
STU-2474,STAT-301,2026-10-22,Present
STU-2474,STAT-301,2026-10-27,Present
STU-2474,STAT-301,2026-10-29,Present
STU-2475,CS-204,2026-08-25,Present
STU-2475,CS-204,2026-08-27,Present
STU-2475,CS-204,2026-09-01,Present
STU-2475,CS-204,2026-09-03,Present
STU-2475,CS-204,2026-09-08,Present
STU-2475,CS-204,2026-09-10,Present
STU-2475,CS-204,2026-09-15,Present
STU-2475,CS-204,2026-09-17,Present
STU-2475,CS-204,2026-09-22,Present
STU-2475,CS-204,2026-09-24,Late
STU-2475,CS-204,2026-09-29,Present
STU-2475,CS-204,2026-10-01,Present
STU-2475,CS-204,2026-10-06,Present
STU-2475,CS-204,2026-10-08,Present
STU-2475,CS-204,2026-10-13,Present
STU-2475,CS-204,2026-10-15,Present
STU-2475,CS-204,2026-10-20,Present
STU-2475,CS-204,2026-10-22,Present
STU-2475,CS-204,2026-10-27,Present
STU-2475,CS-204,2026-10-29,Absent
STU-2475,MATH-150,2026-01-13,Present
STU-2475,MATH-150,2026-01-15,Present
STU-2475,MATH-150,2026-01-20,Present
STU-2475,MATH-150,2026-01-22,Present
STU-2475,MATH-150,2026-01-27,Present
STU-2475,MATH-150,2026-01-29,Present
STU-2475,MATH-150,2026-02-03,Present
STU-2475,MATH-150,2026-02-05,Present
STU-2475,MATH-150,2026-02-10,Present
STU-2475,MATH-150,2026-02-12,Present
STU-2475,MATH-150,2026-02-17,Present
STU-2475,MATH-150,2026-02-19,Late
STU-2475,MATH-150,2026-02-24,Present
STU-2475,MATH-150,2026-02-26,Present
STU-2475,MATH-150,2026-03-03,Late
STU-2475,MATH-150,2026-03-05,Present
STU-2475,MATH-150,2026-03-10,Absent
STU-2475,MATH-150,2026-03-12,Present
STU-2475,MATH-150,2026-03-17,Absent
STU-2475,MATH-150,2026-03-19,Absent
STU-2476,MATH-150,2026-08-25,Present
STU-2476,MATH-150,2026-08-27,Present
STU-2476,MATH-150,2026-09-01,Present
STU-2476,MATH-150,2026-09-03,Present
STU-2476,MATH-150,2026-09-08,Present
STU-2476,MATH-150,2026-09-10,Present
STU-2476,MATH-150,2026-09-15,Late
STU-2476,MATH-150,2026-09-17,Present
STU-2476,MATH-150,2026-09-22,Present
STU-2476,MATH-150,2026-09-24,Present
STU-2476,MATH-150,2026-09-29,Present
STU-2476,MATH-150,2026-10-01,Present
STU-2476,MATH-150,2026-10-06,Present
STU-2476,MATH-150,2026-10-08,Present
STU-2476,MATH-150,2026-10-13,Present
STU-2476,MATH-150,2026-10-15,Present
STU-2476,MATH-150,2026-10-20,Present
STU-2476,MATH-150,2026-10-22,Present
STU-2476,MATH-150,2026-10-27,Present
STU-2476,MATH-150,2026-10-29,Present
STU-2476,DATA-101,2026-08-25,Present
STU-2476,DATA-101,2026-08-27,Present
STU-2476,DATA-101,2026-09-01,Late
STU-2476,DATA-101,2026-09-03,Present
STU-2476,DATA-101,2026-09-08,Present
STU-2476,DATA-101,2026-09-10,Present
STU-2476,DATA-101,2026-09-15,Present
STU-2476,DATA-101,2026-09-17,Present
STU-2476,DATA-101,2026-09-22,Present
STU-2476,DATA-101,2026-09-24,Present
STU-2476,DATA-101,2026-09-29,Present
STU-2476,DATA-101,2026-10-01,Present
STU-2476,DATA-101,2026-10-06,Present
STU-2476,DATA-101,2026-10-08,Present
STU-2476,DATA-101,2026-10-13,Present
STU-2476,DATA-101,2026-10-15,Present
STU-2476,DATA-101,2026-10-20,Present
STU-2476,DATA-101,2026-10-22,Present
STU-2476,DATA-101,2026-10-27,Present
STU-2476,DATA-101,2026-10-29,Present
STU-2477,MATH-150,2026-01-13,Present
STU-2477,MATH-150,2026-01-15,Present
STU-2477,MATH-150,2026-01-20,Present
STU-2477,MATH-150,2026-01-22,Present
STU-2477,MATH-150,2026-01-27,Present
STU-2477,MATH-150,2026-01-29,Present
STU-2477,MATH-150,2026-02-03,Present
STU-2477,MATH-150,2026-02-05,Present
STU-2477,MATH-150,2026-02-10,Present
STU-2477,MATH-150,2026-02-12,Present
STU-2477,MATH-150,2026-02-17,Present
STU-2477,MATH-150,2026-02-19,Present
STU-2477,MATH-150,2026-02-24,Present
STU-2477,MATH-150,2026-02-26,Present
STU-2477,MATH-150,2026-03-03,Present
STU-2477,MATH-150,2026-03-05,Present
STU-2477,MATH-150,2026-03-10,Present
STU-2477,MATH-150,2026-03-12,Present
STU-2477,MATH-150,2026-03-17,Late
STU-2477,MATH-150,2026-03-19,Present
STU-2477,CS-204,2026-08-25,Present
STU-2477,CS-204,2026-08-27,Present
STU-2477,CS-204,2026-09-01,Present
STU-2477,CS-204,2026-09-03,Present
STU-2477,CS-204,2026-09-08,Present
STU-2477,CS-204,2026-09-10,Present
STU-2477,CS-204,2026-09-15,Present
STU-2477,CS-204,2026-09-17,Present
STU-2477,CS-204,2026-09-22,Present
STU-2477,CS-204,2026-09-24,Present
STU-2477,CS-204,2026-09-29,Present
STU-2477,CS-204,2026-10-01,Present
STU-2477,CS-204,2026-10-06,Present
STU-2477,CS-204,2026-10-08,Present
STU-2477,CS-204,2026-10-13,Present
STU-2477,CS-204,2026-10-15,Present
STU-2477,CS-204,2026-10-20,Present
STU-2477,CS-204,2026-10-22,Present
STU-2477,CS-204,2026-10-27,Present
STU-2477,CS-204,2026-10-29,Present
STU-2478,CS-204,2026-01-13,Present
STU-2478,CS-204,2026-01-15,Present
STU-2478,CS-204,2026-01-20,Present
STU-2478,CS-204,2026-01-22,Present
STU-2478,CS-204,2026-01-27,Present
STU-2478,CS-204,2026-01-29,Present
STU-2478,CS-204,2026-02-03,Present
STU-2478,CS-204,2026-02-05,Present
STU-2478,CS-204,2026-02-10,Present
STU-2478,CS-204,2026-02-12,Present
STU-2478,CS-204,2026-02-17,Late
STU-2478,CS-204,2026-02-19,Present
STU-2478,CS-204,2026-02-24,Present
STU-2478,CS-204,2026-02-26,Present
STU-2478,CS-204,2026-03-03,Present
STU-2478,CS-204,2026-03-05,Present
STU-2478,CS-204,2026-03-10,Present
STU-2478,CS-204,2026-03-12,Absent
STU-2478,CS-204,2026-03-17,Absent
STU-2478,CS-204,2026-03-19,Absent
STU-2478,STAT-301,2026-08-25,Present
STU-2478,STAT-301,2026-08-27,Present
STU-2478,STAT-301,2026-09-01,Present
STU-2478,STAT-301,2026-09-03,Late
STU-2478,STAT-301,2026-09-08,Present
STU-2478,STAT-301,2026-09-10,Present
STU-2478,STAT-301,2026-09-15,Present
STU-2478,STAT-301,2026-09-17,Present
STU-2478,STAT-301,2026-09-22,Present
STU-2478,STAT-301,2026-09-24,Excused
STU-2478,STAT-301,2026-09-29,Present
STU-2478,STAT-301,2026-10-01,Present
STU-2478,STAT-301,2026-10-06,Present
STU-2478,STAT-301,2026-10-08,Present
STU-2478,STAT-301,2026-10-13,Present
STU-2478,STAT-301,2026-10-15,Present
STU-2478,STAT-301,2026-10-20,Present
STU-2478,STAT-301,2026-10-22,Absent
STU-2478,STAT-301,2026-10-27,Late
STU-2478,STAT-301,2026-10-29,Absent
STU-2479,CS-204,2026-01-13,Absent
STU-2479,CS-204,2026-01-15,Present
STU-2479,CS-204,2026-01-20,Absent
STU-2479,CS-204,2026-01-22,Present
STU-2479,CS-204,2026-01-27,Present
STU-2479,CS-204,2026-01-29,Present
